Date,Energy_Index,Manufacturing_Index,Industrial_Index,Financials_Index,Life_Sciences_Index,Real_Estate_Index,Trade_Index,Technology_Index,No_Industry_Index
2019-02-19,0.007567676675637971,0.00031750411873515943,0.0013581942840857689,0.0026200490399703002,-0.004465047918917208,0.001311288099539301,0.005249067025061694,0.0023896128958975646,0.0028953460029567963
2019-02-20,0.0036377536594735145,0.00766628845719279,0.0035445309454909648,0.002771115421220191,-0.0008863642403540597,-0.0021500466716730874,-0.0032422790572015337,-0.000311917723025921,0.004267092664480128
2019-02-21,-0.005981399091188338,-0.0037122802549787023,-0.002367580089811079,-0.006088301733543244,-0.00977695600418148,0.0013877512918601658,-0.00291745312735412,8.131739915302713e-05,-0.003395330981940205
2019-02-22,0.003682650636237128,0.00620259137884249,0.006013669720060455,0.005548495788469213,0.012604946623581437,0.006473437815271797,0.007720091924528053,0.013130488447500786,0.0034213331838692735
2019-02-25,-0.001458978412642587,0.00255786742844764,0.0028636947178153323,0.00041530604896926804,0.008710134307389764,-0.006531893942549577,-0.0016393346266564569,0.004044730229101494,0.0028454129808997137
2019-02-26,-0.0025391439682392104,-0.0029821549485095837,-0.005394480546289208,-0.0005281718456867955,0.0006431378361257032,-0.003406753166448987,0.0003686626938544307,0.0012269724151928502,-0.001559745733886904
2019-02-27,0.0011725909502244088,0.0007497946024849861,0.00015543588587320313,-0.004512840806062091,0.004730207975026242,-0.0044786460899238064,0.0016707763313742272,0.0011972797613562138,0.0015623592698430372
2019-02-28,-0.0068521412191427135,-0.002060664498100211,-0.0036821995651285327,-0.003672570277002721,0.0008611046632834692,0.0029352203433289817,0.0008534320370862966,-0.003164808295592429,-0.0039673671062847695
2019-03-01,0.00695281536599313,0.005839657972062765,0.008763197781549048,0.008384453033350349,0.014639472320658025,-0.00112631408582564,0.005742225670353172,0.0053092886329208135,0.0031996517157502438
2019-03-04,-0.00017034732999554708,-0.0028942877231285585,-0.006232650734219726,-0.012013085265134456,-0.004075466420963355,0.005032476090993884,-0.0042904777879543615,-0.004805192342916962,-0.002759427155455873
2019-03-05,-0.0006486757917694327,-0.002671842393124869,-0.004337101101264507,-0.0016603178990645868,-0.0003253691989606701,0.0006905981794601154,0.0008416889532961951,0.0007261722482004328,-0.0013675015753949955
2019-03-06,-0.007580590723323727,-0.007933397291056644,-0.008885014882661309,-0.008655647299062406,-0.019347286197352247,-0.004886490367597874,-0.006053102572911126,-0.004332348613011296,-0.007699051928732413
2019-03-07,-0.0025517563570326756,-0.008052194235207685,-0.006973873163697491,-0.011752737773206328,-0.006314122669894863,-0.0017512638192600616,-0.013430688008653668,-0.00796729438008303,-0.007756771586342066
2019-03-08,-0.0074840092439866675,-0.0013421841873598357,-0.00034319718917503485,0.00010012721868176582,-0.004050669858203409,0.00031141465560494103,-0.0032219615921059513,-0.0009523632107712097,7.688524951536058e-05
2019-03-11,0.012804433494779478,0.016767070641267475,0.013795538321336863,0.01242345420461109,0.011868696582098435,0.013187966233435362,0.016717605964571013,0.019258572384802296,0.011187327776713447
2019-03-12,0.004891010136968176,-0.0015146173934424412,0.005060462914692867,0.004674569390911466,0.005101328146484353,0.003637863967386523,0.0009003905288134807,0.0047379310991186915,0.0009750447713637178
2019-03-13,0.008110303363139173,0.005501007470608482,0.00862889227351503,0.009128321207911808,0.010459341864443396,0.003433094008112826,0.00650309497028867,0.004376273056337138,0.00582916849790819
2019-03-14,-0.0021304328170140326,-0.0033995828922671664,-0.0010193317964150234,0.0036267583413063876,-0.0049097275510950385,0.001523717859286231,-0.003257117067723499,-0.000257686252368614,0.0009514276635566192
2019-03-15,0.00021534009977696247,0.008712922860396356,0.006975671203686149,0.00570044380989438,0.008637955199684945,-0.0007888989267743442,0.006742130312788153,0.0037010420921547026,0.003922688637366634
2019-03-18,0.008702256996072721,0.004665388654436262,-0.00249922303210545,0.007873863604229184,-9.731254737302419e-05,-0.002106561089439228,0.00832391786854706,0.002723508075821808,0.006496167373110973
2019-03-19,-0.005672805302710303,0.0005355894278526506,0.0036089172432597722,-0.0030194651047649223,0.004638398589106344,-0.004586698184592629,0.0030981562554375404,0.00214349787146374,-0.004277004945138016
2019-03-20,0.0038519238751642034,-0.003865726440545851,-0.002483895291934298,-0.0168021020583467,-0.003932743029095312,-0.000258346144885889,0.003144961825283445,0.00046233028992964274,-0.008270896382139764
2019-03-21,0.008379605449825646,0.019523545114945088,0.012213658939133,0.006161577545151712,0.0016734617484635784,0.014742367905250226,0.013526999356825189,0.014916341734999828,0.00046847280426645394
2019-03-22,-0.016478942024531675,-0.02149041646384409,-0.023658900896411202,-0.022544150457122804,-0.020198230425826424,-0.007943676604174494,-0.020599175457389502,-0.021822786329753846,-0.021302322834226235
2019-03-25,0.00024241517780369836,-0.0021902803094172156,4.6919546504076344e-05,-0.0024924977188948458,7.732751811562102e-05,0.0041068854715422265,0.0026758257655284,0.00010294220475116716,-0.0007616905801947089
2019-03-26,0.009619941162457695,0.00501225528900901,0.006254619093005732,0.006228123628232354,0.013822849328467262,0.04397994105721603,0.0055298243372077375,0.005428537938090652,0.008946080563536756
2019-03-27,-0.0045183851697227695,-0.0015686190239183708,-0.00644328973821011,-0.0030362304134016207,-0.009356212271253703,-0.00153705467778908,-0.0028467206530744045,-0.008262047998261336,-0.0037513074565028435
2019-03-28,0.0008494731636416804,0.004658321480700875,0.00695139373109386,0.005259358345855841,0.003117619410870727,0.006772526968570961,0.0072160356050062265,0.0011478891863948221,0.005032974927458278
2019-03-29,0.003939937103012833,0.007798927337290322,0.009346571577454894,0.0068105273121407935,0.010713839969858866,-0.0008484655948363738,0.005969726426984727,0.008652087461140363,0.0033412155399904493
2019-04-01,0.008812651746918622,0.013182158791623605,0.005304010752081336,0.01665211914088617,0.0007133658257463359,0.002702379335805544,0.012155700923100345,0.013374185611501428,0.014612785724304722
2019-04-02,-0.0024991509799899094,0.000691326878391193,-0.0008164625333489456,-0.0023201622450474742,0.0023696121919260784,0.004658141628189799,-0.0037401895132974615,0.002342301141134376,0.0002952340592828334
2019-04-03,-0.0034388717921509256,0.0035683380408644888,0.003524467904005824,0.00419585600715854,0.00029843544946535496,0.0011263616077081288,0.004913686458000487,0.00455070120766705,0.0019926574661853604
2019-04-04,0.003772403298661772,0.0053954776159379205,0.000927362986578348,0.004159726334917806,-0.004689956057108479,0.0009793444643478718,0.0032306677457879128,-0.0021898679487488753,0.004083567306291296
2019-04-05,0.010673453286651188,0.004697853865328645,0.0037580069403797857,0.003932056510287057,0.008664865948391234,0.006987326616256139,0.0067214515637429965,0.004159470605330615,0.00268154637981194
2019-04-08,0.0024607100042448203,0.0031796891077099697,0.0011512097434566613,0.0010098096636621783,-0.0012002998748420928,-0.003014389156735949,0.0019043312447921744,0.0011850117627475944,0.00030040871077418517
2019-04-09,-0.008063921346185474,-0.007604180838506958,-0.004385530846702277,-0.007019158265083485,-0.010045105239498517,-0.005958761211431644,-0.0069122523755534085,-0.0029172663427857667,-0.005915532146199814
2019-04-10,0.00242398089891964,0.00564684855174859,0.003300166712155006,0.004448198905899182,0.0046351446469956046,0.009329678009227309,0.004849742764291461,0.006361435737352875,0.0034493177053238197
2019-04-11,0.0012054899363490648,0.0006743202262984575,-0.0030491702699207124,-0.0020968404740196707,-0.012894991170175646,0.0003858855235786073,0.001216601426093235,0.001669577785433741,0.0003477307078705096
2019-04-12,0.00793899409170415,0.008201864870009195,0.0019935153740936046,0.004863153017900789,-0.005764427664080729,0.004310099146513249,0.003610365079629713,0.006685838545372856,0.013222189047091151
2019-04-15,-0.003685345417902807,-0.0011847836923758405,-0.0009359460422278825,0.0010186559560450017,-0.0007773527155299925,-0.004087373560504351,0.0020484603357577517,-0.0006412173242796874,-0.0026166604433831807
2019-04-16,-0.00046969425471895474,0.007629569773693893,-0.009211491283329794,0.004422667375673148,-0.00835522016228956,-0.01514859140374017,0.0042945507578862575,0.0010960318900570744,0.004079223909679884
2019-04-17,0.0011328161462182355,0.00843005221584575,-0.019692538810218,-0.0033244704741423646,-0.026123332124874082,-0.006923398956426173,0.00028860129389650954,-0.0029232067092821237,0.0002598332453453706
2019-04-18,-0.0014544757685803552,0.0020986576471068888,0.0056642420763928815,0.0022488619621007042,-0.006278795083633051,0.00636428917591676,0.0006179139016794105,0.002198400058232269,0.0004282750588397131
2019-04-22,0.008749908667992926,-0.0022438715384249883,-0.0025111040573423857,-0.001068226743677559,0.0013127203637648497,-0.007837695351022595,-0.00041896923408829166,0.004062997969173082,-0.0016342691030137688
2019-04-23,0.0024611378251475947,0.010679739968481365,0.008403803676383123,0.009464073494494461,0.015821751104324662,0.011336037059951039,0.011061043785658782,0.010004335634999221,0.006751850823422349
2019-04-24,-0.006334814421686275,1.2708635203749816e-05,0.00032938714749314904,-0.0011861018871440552,-0.005155598161344806,0.006013964113192436,0.0003329155530469725,-0.005568735195470498,-0.0017890713422854122
2019-04-25,-0.006042914687118806,-0.013233900005170576,0.0016509348693327908,0.002080106153317908,0.009543284878544486,-0.0033537466802345465,-0.002946275511437145,0.00789742234306596,-0.002351739524681267
2019-04-26,-0.001858648486151337,-6.614528713853548e-05,0.010886997236816385,0.012539668523918628,0.008054003186391904,0.006236543657574657,0.006529848063788579,0.005783624237664227,0.006902630960566049
2019-04-29,-0.001839929762849096,0.0009409125804607467,-0.0028803418399457174,0.005944987933501037,-0.0007314655191972442,-0.007601734056780383,-0.0007241277743795512,0.005402236509491225,0.004061681142048799
2019-04-30,0.002833068727920029,0.0007702955504283356,0.008483701007020127,0.0003543638705483386,0.0007551108180524991,0.007630833593413815,0.0021079517834762442,-0.006034036850885063,0.0002623983651192333
2019-05-01,-0.014426290167513678,0.0024563946589515827,-0.011539773635825482,-0.008295632322749635,-0.001933687052232633,0.001143597433077612,-0.010322867531941433,-0.010102070391599532,-0.0066559455549275864
2019-05-02,-0.008404097084489507,-0.0009538273270432694,0.004310908196416277,-0.00019613314971828446,0.002727990567553648,-0.0006454613237877006,0.0010101483012335025,-0.004678337678584639,3.88171184298959e-05
2019-05-03,0.01073990107062463,0.01143145583696957,0.011176533921829393,0.007610788839030578,0.010651908999640152,0.010598732077550214,0.013558577317287884,0.013222866052023332,0.00910070630591717
2019-05-06,-0.004413797340592699,-0.00944467538282767,-0.002969731487676729,0.0034076611719848545,0.004111828485384066,-0.0035175641003406307,-0.004591204624683469,-0.004591286940990837,-0.005069672665207017
2019-05-07,-0.008228898319779477,-0.018225409823850534,-0.019205491960500726,-0.01402697079282698,-0.022610953247681607,-0.016347292854595113,-0.0157898134318825,-0.017939327133975627,-0.015001098384250199
2019-05-08,-0.0039476706914582235,-0.002840572940348114,-0.0007724111255855014,0.0004892837208478548,0.0021218266856350447,-0.0011472026292115693,-0.00024603016950840054,-0.0016582256623244112,-0.0019195600045501715
2019-05-09,-0.001391007926702415,-0.007097235973564638,-0.003764795663404344,-0.0017495030671437054,-0.0016931206660305792,0.0028664332274723984,-0.002178074552084902,-0.0011315688041233344,-0.003235535043967204
2019-05-10,0.007599107903384365,0.0007776392604374523,0.004484489208288167,0.008419227573421235,0.0006482827183541802,0.00834827940505454,0.001746715388929301,0.004757759545178281,0.00327278282902483
2019-05-13,-0.012953272850423633,-0.03336135107810962,-0.01953559584017293,-0.02504966068738768,-0.02205453706782293,-0.005322069736568784,-0.02817550199856477,-0.031062676521549135,-0.02263986083025567
2019-05-14,0.008448128418160642,0.012879936650180389,0.006172036778125748,0.009545842255404545,0.00561519031638863,0.005884415935305749,0.009488276933039986,0.01081105605399402,0.00855221762415483
2019-05-15,0.003678573671059528,0.006433311308600028,0.00379722159558771,0.0007932978984733537,0.005967885425920813,0.006107606404913455,0.007897153870905104,0.013809604096247268,0.00029795145962235506
2019-05-16,0.007283077528165912,0.0003069998795342633,0.007887400765159978,0.011000015564830051,0.010704170523214443,0.005669120124905925,0.011018694374666224,0.014476916968969005,0.006021914348748815
2019-05-17,-0.0062394676537229484,-0.009770273844033407,-0.0073674132916672925,-0.003585194111427407,-0.00407257511024769,-0.0038013585764138905,-0.008569392932728927,-0.009013895353469862,-0.006286804778451706
2019-05-20,-0.001667436697406909,-0.015498817193406015,-0.006313095571560643,0.001965082238113322,-0.004837292366011362,-0.014224792617375658,-0.0030350542905826466,-0.011313278314490225,-0.0028771621885207875
2019-05-21,0.007967174096301514,0.011936328438270076,0.007439544468787557,0.010611610084159652,0.00989999620455282,0.00967107781746215,0.006207813667234125,0.011036036769758683,0.007467556039329071
2019-05-22,-0.008891346023213252,-0.01002500138513463,0.0021302181790703346,-0.003728680994855134,0.00528437818662243,-0.0003765179011947191,-0.0034932299955273893,-0.001974420845516415,-0.004000769421849666
2019-05-23,-0.01622172119961777,-0.01209660332989872,-0.008940913904305283,-0.013551649103020931,-0.004288366224307275,-0.0020342428513176274,-0.014884048668950434,-0.01622994005063324,-0.012297141207627827
2019-05-24,0.0012371599473068064,-0.0014586560646356547,0.005466567853703567,0.007050557751424801,0.0010396674607738728,0.0037445577519567,0.0033740186257480865,0.0023956363379333324,0.005293102548506115
2019-05-28,-0.0099879408175669,-0.01002618449120297,-0.011141614641152554,-0.010179905458421828,-0.012912419145532008,-0.009892209670614107,-0.00100746742869546,-0.0019185171135170916,-0.007088112760543609
2019-05-29,-0.006695997612107578,-0.005663125017403292,-0.0038506493935831516,-2.5418696358078872e-05,-0.013851469581527257,-0.0112115658244522,-0.00835665101301741,-0.009564728872988822,-0.00410704227075786
2019-05-30,-0.004989615216265108,0.003091089642286029,0.007739643526253029,-0.0001509886155606766,-0.0002211918316547428,0.0031770768140330415,0.004450962403106956,0.003023176051153408,-0.0012369198884077414
2019-05-31,-0.006009926992783709,-0.015083222394066141,-0.011022178608534432,-0.01193725060027664,-0.011877872130420781,0.0021654562508289887,-0.011681473854308521,-0.017096667325068395,-0.009025564013913412
2019-06-03,0.009449873089216078,0.006259009522115011,0.003929896690169785,0.0024469392281476297,0.008154416257682161,0.003962366977078944,-0.012944536298276712,-0.021181532418673977,0.0033374034490069398
2019-06-04,0.015583334971996604,0.02747077855657328,0.02010757555270597,0.023656915997914613,0.017408551190312677,0.002312404340701651,0.022746685561394878,0.024337474839382048,0.0194390037678985
2019-06-05,0.0016053997531539797,0.006355622220565309,0.010692890740587713,0.007682520396605585,0.0011389530098639036,0.015739687815374277,0.0069506593711899396,0.00836673985179675,0.0027836309135470068
2019-06-06,0.00679068104131338,0.007948284667688708,0.006693096309510671,0.00410118050388856,-0.00129707087258458,0.0016098303927151905,0.0050403659995162,0.0065550600989502,0.0037711996394245006
2019-06-07,0.0026999784955080283,0.012898026709898971,0.01123273254689858,0.005998617418747549,0.012815797068102236,0.005118560950007444,0.015968741466309864,0.015698399762848522,0.004212505651548833
2019-06-10,-0.0004960453419273523,0.007809951752771534,0.006861677855922993,0.005161444631038701,-0.0010430414942812413,-0.0017892120054797858,0.009603227633042156,0.00667741044201269,0.005321047220677422
2019-06-11,3.0836049410160114e-05,0.0006390118039957624,-0.0014754851091658195,-0.0015943142405475076,-0.0020778291209045925,0.0006637679352234957,0.0012936038075703636,-0.0007767687171324603,0.0007780170982221808
2019-06-12,-0.0032000271939193387,-0.004683171710686322,0.0024356618011154604,-0.004726060524632137,0.009371973150048691,0.0014569453009611346,-1.7355489959915995e-05,-0.002742856545563808,-0.004226742631406399
2019-06-13,0.008183426110944476,0.005842270430264398,0.005020156102762318,0.0016731024949105293,-0.002825685031082762,0.0036171273868829544,0.00613027715286037,0.005527583564334963,0.004670990005774019
2019-06-14,-0.0031182790717968587,-0.008364612370745627,-0.004635639121518436,0.0013080104716856012,-0.00520524420699884,0.0016266107695783738,-0.00024629821424776823,-0.003251231509086849,-0.0015603519011156588
2019-06-17,0.0013219986071821286,0.0010657193836302763,0.0002940583303828226,-0.005285390388333452,0.01056855466105028,0.007269267657722984,0.0026175779484392545,0.005252265169040232,-0.00240421124199835
2019-06-18,0.008579378870760167,0.018971426418971257,0.00795319577009128,0.00783299678826815,0.010277677372869398,0.0010826934372655422,0.005924510454650152,0.01177695215152229,0.011534343057700224
2019-06-19,0.0033559027387059003,0.0008483180800424731,0.006157029638637202,0.0048385992788677005,0.0074266068500228165,0.005214853254988445,0.003766148448934704,0.005703177737258613,0.001427380182533031
2019-06-20,0.013637126879013561,0.010623409201597092,0.007675732253039849,0.006697058735647453,0.004110818762133907,0.005581660409044684,0.0071458406020027425,0.012194900175218785,0.007050045257776473
2019-06-21,0.002451432226934554,-0.004157842143600969,-0.001867822867330448,-0.0012105004490900872,0.0027195409298610357,-0.010596415555208382,-0.003920911246342667,-0.0026443747958114342,-0.0030317340472214237
2019-06-24,-0.0048023843326875,-0.0009652809214715197,0.0009159092286601925,-0.004839982485505546,-0.008317812040788396,-0.004944145060653464,-0.003316209403862728,-0.0009420486567255717,-0.002303622764880636
2019-06-25,-0.008351415499221578,-0.008570274354599745,-0.0032696511129472754,-0.0068370825372407506,0.00010398078585965181,-0.012827507948479802,-0.009317117965378527,-0.01857068361208909,-0.00526974759248238
2019-06-26,0.002115631885361249,0.008170409380386276,-0.007691089276382637,-0.006400743901150735,-0.01146637199819582,-0.014128319829010947,0.0025914148212543998,0.0002049929901034377,0.00039616138739994043
2019-06-27,0.0012474221159398558,0.0040257979369727704,0.006522531226035935,0.009524451684625693,0.007904659028165345,0.012690894228053418,0.005458215013969242,0.006231477289290215,0.0055813574961961895
2019-06-28,0.010220730811683086,0.002929150485758874,0.008892089152362996,0.008162102897437372,0.006624809598093215,0.006775339413651736,0.003606851882436971,0.005112255597511014,0.008694342038317227
2019-07-01,0.0003793715289177837,0.009726110247658014,0.0053559542666057865,0.008052722998076552,0.006897092188714468,-0.0004090808941457892,0.008240456837621438,0.010035863030979192,0.006997668711011445
2019-07-02,-0.004056532407133762,-7.880629336396272e-05,-0.00040907889315391856,0.0022010046904623005,0.0038001598168751873,0.012738592511978331,0.0045289330175858665,0.006562620401968549,5.4626343811590554e-05
2019-07-03,0.0065952710790150235,0.006633944947360255,0.0086981259616,0.009352215875527549,0.009991799913720274,0.011305138574092688,0.00851702343852828,0.007532386237526405,0.0054408615286212015
2019-07-05,-0.0005883222821494164,-0.00258379624927296,-0.003704539343999431,0.003062622231951262,-0.013501215026811304,-0.0031232000013368838,0.0006929309087332625,0.0007410263512731025,0.00033752709935274544
2019-07-08,-0.0028921846770403477,-0.008310660458558179,-0.005774080272386389,-0.005645528097399116,-0.01176844309496254,0.0016559854967785044,-0.0005512228107531896,-0.006612525396361338,-0.006382194781745983
2019-07-09,0.0011768920147902109,-0.00024117725596102833,-0.004647741719375695,0.0030093561500987506,0.00674467853905336,0.0025059431062810673,0.005180504538048911,0.0031308199031399005,0.0010519322402535109
2019-07-10,0.007247608713484479,0.004451162947913743,0.0018315601609674118,0.0005226183382511943,0.0020087387245505436,0.005376744510267257,0.0038404716353033644,0.008525130005705843,0.0006658881503866864
2019-07-11,0.0018589705050742673,0.00017866470540430488,0.004750341572563473,0.012682611306318294,-0.017223043568038877,-0.008644315911111842,0.0027465332258561504,0.0021182110624358604,0.0019662573677267305
2019-07-12,0.0030222575401793778,0.011268726415458962,-0.002176451212724381,0.007491553886482856,-0.013460604450846396,0.0001407652863993823,0.008237176935460402,0.0071402410782437815,0.004862161946248682
2019-07-15,-0.003966470037056664,0.002590811915384322,0.0008635440655375972,-0.0021944708186351705,0.006656122425847757,-0.0003117271262961591,0.0016079129321250186,0.0020630245027606665,-0.003385339765773109
2019-07-16,-0.0030041551739683624,-0.002492922018599887,-0.0019194430505757583,-0.0011813209158806797,-0.004650589170769092,-0.0007082657329852551,-0.0029451401930206482,-0.004905016069594388,-0.002119945854498226
2019-07-17,-0.00995996272103782,-0.004982279980651565,-0.0007240388518823075,-0.007328054225726837,-0.001986017922354659,-0.004561160692998266,-0.006384187601132321,-0.0046316600231771045,-0.004681562732122722
2019-07-18,0.004148614611399474,0.005876575034912327,0.007677301124130469,0.005198275890581477,0.006486127318357148,-0.0007353275455776294,-0.0030714770134658907,0.001353972034796938,0.0049031919579180785
2019-07-19,-0.0021547527590854865,-0.0011379048406098594,-0.005711309603218245,-0.007882629912443363,-0.011281009806981115,-0.013878994152670545,-0.006849300944422413,-0.00620767473384138,-0.003616546156305712
2019-07-22,0.002511461775288817,0.005608213225944148,0.002320064437004249,0.001201617644805546,-0.0023116547805148977,-0.0013195943507451258,0.0007973186390100943,0.004530322361551026,0.0016285379348045478
2019-07-23,0.001102540230189926,0.011978913466580133,0.008786174607405167,0.006438362930124681,0.0035452134744934946,0.00945465425569178,0.003816474673242056,0.004700523698519592,0.007970272346679323
2019-07-24,0.0039817586797797596,0.0069216716652806525,0.004183482273227692,0.005280283344098712,0.0019301161214852528,0.002308789683554188,0.006589112722067782,0.008674741343249415,0.006690191947576078
2019-07-25,-0.009212962811424988,-0.007104037847851424,-0.008230958144873287,-0.007477498573282562,-0.004378414574055448,-0.0034952848182557665,-0.005464713908129669,-0.005128023697841931,-0.005396374896395687
2019-07-26,0.0008939845454132396,0.0029981418397943176,0.004791762964701264,0.008726761341209066,0.005898432083210931,0.00336955038686875,0.005511550248147739,0.018237890737171355,0.006587585519488761
2019-07-29,-0.0019569365371707183,0.0021171056147068295,0.003645635891523659,-0.004625799824588755,-7.384387085855213e-05,0.003319944964497128,-0.0054818846577377005,-0.007056110173395862,-0.0025664177562725564
2019-07-30,0.004410312705419486,-0.0029454686046567944,0.005482609913920556,-0.003055074333103008,-0.003650892892211801,0.007480996565387246,-0.0069080407234129075,-0.004892550923050067,-0.0001967606025463701
2019-07-31,-0.006482824404292152,-0.009804639752146327,-0.013980939175684513,-0.010417499644715613,-0.004190234418914748,-0.005415000960062441,-0.011832824658370539,-0.013639191360749911,-0.006034973200521399
2019-08-01,-0.011691212431526913,-0.015228716254734332,-0.006588868216228276,-0.013712510941233113,0.002868637873380558,-0.0018732258459610521,-0.007697308870341973,-0.003351019264800889,-0.012838452487379932
2019-08-02,-0.007946530443241225,-0.008840588557607115,-0.009347497443505805,-0.0041644527869115905,-0.0010442938318801255,0.0005093551602134109,-0.008319755169346047,-0.014284690566539757,-0.004921467960943399
2019-08-05,-0.023418236552355826,-0.031655077922837574,-0.027571947385460788,-0.03142728393286904,-0.020463767774371804,-0.02189991646196576,-0.030664556454716912,-0.033291305254943844,-0.02536869661552152
2019-08-06,0.00531819294364713,0.012607017136539908,0.014097007231765308,0.01854064258780213,0.0126627395301591,0.010249975086988198,0.014426343727985652,0.012804023590370483,0.009659207379598758
2019-08-07,-0.0006803504439689615,0.006516629283059817,0.006344786646862612,-0.0013730290389702238,0.0002508644099681994,0.008251086124723932,0.005606427943542049,0.002143592372901316,-0.004776162631168588
2019-08-08,0.020884150468841,0.019033591019256352,0.01804264222496735,0.016951288245974878,0.014081351519055148,0.017609820698101592,0.019032178832578246,0.02368900936161227,0.015014817176574796
2019-08-09,-0.008814489997908494,-0.010526527386331651,-0.004196508702060963,-0.002925819361425243,0.0005685731581445408,-0.0027065312249467356,-0.009731342927588241,-0.010131367105260943,-0.005014308075109771
2019-08-12,-0.010489319114945626,-0.009254666535632144,-0.012258515242988634,-0.018889072818762405,-0.008603964271232653,-0.005860192963573834,-0.01449010019662431,-0.01296881994048062,-0.011709455065789283
2019-08-13,0.007707308706339687,0.01917648263648614,0.013493916171920629,0.015390281507263287,0.010275451232946204,0.0037955549671792954,0.016946314068451953,0.01718421298442767,0.009881629841018567
2019-08-14,-0.02672340494579574,-0.028065406723684613,-0.026164315956797156,-0.03312756003343666,-0.026300594262317616,-0.018808990861425207,-0.02882906888935467,-0.029558241811810732,-0.025945820488344276
2019-08-15,0.0001580581606825813,-0.0002864890878555536,0.005154723466824031,0.004698859595668787,-0.0009376311193083668,0.0076924417210862605,0.008434344463168835,0.0003981372382915928,-0.00010662891313443967
2019-08-16,0.013602946059646287,0.018504044264373454,0.015400823964629341,0.015267709810860387,0.015604888278633888,0.010550988088097927,0.012437674240353311,0.015477193305888867,0.015380839138553183
2019-08-19,0.012107472815386296,0.013057484955741048,0.01123959500482837,0.007464551902353596,0.011882675486130397,0.009073281020557822,0.012179648912195327,0.012429059602123767,0.007183533967396252
2019-08-20,-0.00455237961185208,-0.005679752850025138,-0.006982090556923857,-0.011213060582151728,-0.008981870192898478,-0.005166889970588087,-0.0035180825794725395,-0.006805320603356422,-0.007190857063286169
2019-08-21,0.007104550323113156,0.009237391651217846,0.006254687568152387,0.005536648150780303,0.00945995119475407,0.0031270415786624024,0.013037574836319146,0.009294510432671106,0.005284344225111609
2019-08-22,-0.004620239514708121,0.0025535340866310835,-0.0029102323601902067,-0.0018748978415525875,-0.0042521535749141135,0.00355942584865069,-0.0008295380387292382,-0.0038052374994329767,0.0007173475964723573
2019-08-23,-0.022690251093669178,-0.031455857760537186,-0.023895866593962995,-0.02342262503354669,-0.023518874864365262,-0.015047875864551665,-0.024918194646724342,-0.02542722746650266,-0.019653605900510324
2019-08-26,0.006850220379872031,0.011215782377824814,0.008340641650841817,0.009364713424036207,0.012056844593296267,0.008047763796083999,0.011259284535927458,0.011971415444676115,0.008118413992243147
2019-08-27,-0.0021993467467841363,-0.008194610311044036,0.0009101618063201143,-0.008558940064819288,-0.005324822266468947,-0.004690675315948685,-0.0019581978646363955,-0.0001258192121666454,-0.004175668654573489
2019-08-28,0.009170883362643855,0.008653002849581669,0.0078077177216657944,0.006210640249981688,0.006796330069563819,0.0044504746573832705,0.007668845941263031,0.0009533885913095522,0.006835660463254353
2019-08-29,0.01180493279828899,0.01443757954883602,0.01109008343869656,0.013542833188240871,0.004761712318039936,0.0075657803221622286,0.013616327093719849,0.016423494131307982,0.011780474063879078
2019-08-30,0.00144210437614162,0.0026914631086188065,0.0018409941657693727,0.0037197951151373386,-0.0017564319643580974,0.0017884763976025533,-0.003314408076760873,0.00019503520339353994,0.0022032196245599365
2019-09-03,-0.0019952608293162264,-0.011460272696263436,-0.00800035653516629,-0.008155267447769924,-0.002506421519061797,0.005573258893965017,-0.005915917255281208,-0.011179406034761821,-0.007450021448648135
2019-09-04,0.0105739717122961,0.01627283297910644,0.007348524372686083,0.008447313770279779,0.0013895095811678733,0.009263650011332085,0.010198226532692034,0.014165352443217996,0.010436825965529192
2019-09-05,0.006187649500538282,0.01541773325785238,0.009864132759701627,0.01555863402319993,0.007580340135890034,-0.003736085514862675,0.015941346518630998,0.01786872400304567,0.012135112915021784
2019-09-06,-0.0019299159988212199,0.003386163384896346,0.003977107111396646,0.002038206532518628,0.0008323195113803078,0.0011170084376922946,0.00010911687855382732,-0.003409992731779142,0.0004638923073324385
2019-09-09,0.009146531257686991,0.0023176092179032384,-0.009969335427994028,0.006146459687567693,-0.009439571430731004,-0.0019661391113726407,-0.001047349619058327,-0.004394271551915853,0.0075655648586578274
2019-09-10,0.008146540882992563,0.006148437594268027,-0.0006980282918638591,-0.0033870974277448954,0.008253990844537202,-0.005226332015589562,-0.007700747871357918,-0.0008284214556604544,0.0035022216333816755
2019-09-11,0.0049009233335110735,0.01650419913754272,0.012037445647174974,0.004146825284793935,0.011078521284328135,0.0037603170216680883,0.0022575738695352226,0.00926156157498142,0.006648631724778929
2019-09-12,-0.0020105800580174265,0.0018074690296363007,0.004934531287171135,0.004110416367698839,-0.00281647069252387,0.003874018804914576,0.007251094039798086,0.002408951948269171,0.002655193885276709
2019-09-13,0.0035189973174897093,-0.005812037415476165,5.494071647554793e-05,0.005073126361051432,-0.0009591622152897612,-0.006812004939871335,-0.0008827276393492725,-0.002184416899509792,0.003001258952130696
2019-09-16,0.015632475251249205,-0.002058720475984856,-0.007037933788405625,-0.0016555856395065204,-0.0006890491123775155,0.006667517284557608,-0.007857726724347145,-0.003336243062948759,-0.0024372101237807764
